RE
1023 13167870
1022 13176244
1023 13184578
1022 13192912
1022 13201246
1022 13209580
1022 13217914
1022 13226248
1022 13234582
1023 13242916
1022 13251250
1022 13259584
1020 13267918
1022 13276252
1023 13284586
1023 13292920
1024 13301254
1021 13309588
1021 13317922
1021 13326256
1025 13334590
1025 13342924
1023 13351258
1025 13359592
1024 13367926
1025 13376260
1022 13384594
1020 13392928
1022 13401262
1021 13409596
1025 13417930
1023 13426264
1025 13434598
1024 13442932
1022 13451266
1024 13459600
1023 13467934
1022 13476268
1027 13484602
1019 13492936
1022 13501270
1021 13509604
1024 13517938
1024 13526272
1022 13534606
1020 13542940
1023 13551274
1025 13559608
1022 13567942
1025 13576276
1025 13584610
1025 13592944
1025 13601278
1022 13609612
1023 13617946
1024 13626280
1025 13634614
1025 13642948
1026 13651282
1025 13659616
1022 13667950
1025 13676284
1025 13684618
1024 13692952
1022 13701286
1025 13709620
1023 13717954
1025 13726288
1025 13734622
1023 13742956
1026 13751290
1025 13759624
1023 13767958
1025 13776292
1024 13784626
1025 13792960
1025 13801294
1022 13809628
1024 13817962
1025 13826296
1023 13834630
1025 13842964
1025 13851298
1025 13859632
1025 13867966
1025 13876300
1022 13884634
1022 13892968
1025 13901302
1025 13909636
1026 13917970
1025 13926304
1025 13934638
1023 13942972
1028 13951306
1024 13959640
1025 13967974
1024 13976308
1024 13984642
1026 13992976
1024 14001310
1023 14009644
1024 14017978
1023 14026312
1025 14034646
1025 14042980
1022 14051314
1025 14059648
1024 14067982
1025 14076316
1025 14084650
1026 14092984
1027 14101318
1026 14109652
1022 14117986
1025 14126320
1025 14134654
1022 14142988
1025 14151322
1022 14159656
1024 14167990
1024 14176324
1026 14184658
1025 14192992
1022 14201326
1024 14209660
1024 14217994
1027 14226328
1022 14234662
1025 14242996
1025 14251330
1025 14259664
1024 14267998
1025 14276332
1026 14284666
1025 14293000
1026 14301334
1026 14309668
1021 14318002
1025 14326336
1022 14334670
1023 14343004
1026 14351338
1025 14359672
1027 14368006
1023 14376340
1025 14384674
1024 14393008
1025 14401342
1026 14409676
1022 14418010
1025 14426344
1025 14434678
1023 14443012
1025 14451346
1026 14459680
1025 14468014
1025 14476348
1025 14484682
1025 14493016
1025 14501350
1025 14509684
1025 14518018
1025 14526352
1025 14534686
1022 14543020
1026 14551354
1025 14559688
1025 14568022
1025 14576356
1025 14584690
1025 14593024
1025 14601358
1024 14609692
1025 14618026
1024 14626360
1026 14634694
1022 14643028
1027 14651362
1026 14659696
1023 14668030
1027 14676364
1025 14684698
1025 14693032
1025 14701366
1027 14709700
1025 14718034
1025 14726368
1022 14734702
1023 14743036
1025 14751370
1025 14759704
1024 14768038
1024 14776372
1023 14784706
1025 14793040
1025 14801374
1023 14809708
1026 14818042
1023 14826376
1025 14834710
1025 14843044
1025 14851378
1025 14859712
1024 14868046
1025 14876380
1024 14884714
1025 14893048
1026 14901382
1025 14909716
1022 14918050
1025 14926384
1026 14934718
1023 14943052
1025 14951386
1025 14959720
1025 14968054
1024 14976388
1026 14984722
1025 14993056
1025 15001390
1025 15009724
1024 15018058
1024 15026392
1025 15034726
1023 15043060
1025 15051394
1024 15059728
1025 15068062
1023 15076396
1022 15084730
1024 15093064
1025 15101398
1022 15109732
1024 15118066
1025 15126400
1023 15134734
1024 15143068
1023 15151402
1025 15159736
1025 15168070
1024 15176404
1025 15184738
1024 15193072
1025 15201406
1024 15209740
1025 15218074
1025 15226408
1025 15234742
1024 15243076
1023 15251410
1023 15259744
1025 15268078
1025 15276412
1025 15284746
1025 15293080
1024 15301414
1026 15309748
1022 15318082
1025 15326416
1025 15334750
1026 15343084
1024 15351418
1024 15359752
1025 15368086
1026 15376420
1024 15384754
1025 15393088
1026 15401422
1026 15409756
1025 15418090
1024 15426424
1025 15434758
1025 15443092
1025 15451426
1027 15459760
1028 15468094
1025 15476428
1023 15484762
1025 15493096
1024 15501430
1026 15509764
1025 15518098
1025 15526432
1024 15534766
1025 15543100
1022 15551434
1026 15559768
1027 15568102
1024 15576436
1024 15584770
1025 15593104
1026 15601438
1024 15609772
1024 15618106
1024 15626440
1024 15634774
1025 15643108
1025 15651442
1023 15659776
1025 15668110
1025 15676444
1024 15684778
1021 15693112
1025 15701446
1024 15709780
1023 15718114
1025 15726448
1025 15734782
1024 15743116
1025 15751450
1024 15759784
1025 15768118
1024 15776452
1025 15784786
1025 15793120
1024 15801454
1025 15809788
1027 15818122
1023 15826456
1025 15834790
1025 15843124
1024 15851458
1024 15859792
1026 15868126
1025 15876460
1025 15884794
1026 15893128
1023 15901462
1023 15909796
1018 15918130
1000 15926464
979 15934798
947 15943132
911 15951466
889 15959800
867 15968134
840 15976468
827 15984802
810 15993136
792 16001470
766 16009804
741 16018138
712 16026472
688 16034806
662 16043140
631 16051474
599 16059808
570 16068142
546 16076476
523 16084810
502 16093144
479 16101478
463 16109812
440 16118146
420 16126480
398 16134814
385 16143148
369 16151482
352 16159816
341 16168150
330 16176484
318 16184818
305 16193152
294 16201486
283 16209820
274 16218154
263 16226488
255 16234822
247 16243156
239 16251490
228 16259824
220 16268158
212 16276492
207 16284826
200 16293160
192 16301494
185 16309828
177 16318162
170 16326496
166 16334830
163 16343164
161 16351498
157 16359832
157 16368166
154 16376500
147 16384834
145 16393168
147 16401502
142 16409836
138 16418170
137 16426504
134 16434838
129 16443172
124 16451506
121 16459840
119 16468176
112 16476510
110 16484844
105 16493178
100 16501512
97 16509846
94 16518180
94 16526514
91 16534848
90 16543182
89 16551516
87 16559850
87 16568184
83 16576518
83 16584852
82 16593186
78 16601520
79 16609854
77 16618188
75 16626522
74 16634856
73 16643190
70 16651524
70 16659858
65 16668192
65 16676526
64 16684860
65 16693194
61 16701528
62 16709862
62 16718196
61 16726530
57 16734864
57 16743198
55 16751532
55 16759866
55 16768200
52 16776534
53 16784868
50 16793202
47 16801536
47 16809870
49 16818204
46 16826538
43 16834872
44 16843206
43 16851540
41 16859874
44 16868224
40 16876558
38 16884892
37 16893226
40 16901560
34 16909894
36 16918228
32 16926562
35 16934896
32 16943230
31 16951564
33 16959898
29 16968232
29 16976566
29 16984900
29 16993234
28 17001568
27 17009902
26 17018236
26 17026570
27 17034904
26 17043238
26 17051572
26 17059906
26 17068240
22 17076574
26 17084908
26 17093242
22 17101576
24 17109910
22 17118244
22 17126578
22 17134912
22 17143246
19 17151580
19 17159914
18 17168248
18 17176582
20 17184916
20 17193250
19 17201584
19 17209918
20 17218252
18 17226586
18 17234920
18 17243254
18 17251588
15 17259922
17 17268256
19 17276590
17 17284924
17 17293258
15 17301592
18 17309926
15 17318260
15 17326594
18 17334928
15 17343262
15 17351596
15 17359930
15 17368264
15 17376598
15 17384932
17 17393266
14 17401600
14 17409934
15 17418268
12 17426602
14 17434936
15 17443270
14 17451604
12 17459938
13 17468272
12 17476606
12 17484940
9 17493274
12 17501608
12 17509942
10 17518276
8 17526610
9 17534944
12 17543278
12 17551612
8 17559946
11 17568280
10 17576614
11 17584948
11 17593282
12 17601616
9 17609950
11 17618284
8 17626618
8 17634952
10 17643286
8 17651620
9 17659954
6 17668288
10 17676622
9 17684956
8 17693290
9 17701624
8 17709958
7 17718292
8 17726626
7 17734960
6 17743294
6 17751628
6 17759962
8 17768296
6 17776630
6 17784964
6 17793298
7 17801632
6 17809966
7 17818300
6 17826634
4 17834968
3 17843302
6 17851636
1 17859970
5 17868304
5 17876638
1 17884972
2 17893306
2 17901640
3 17909974
3 17918308
3 17926642
4 17934976
4 17943310
1 17951644
1 17959978
3 17968312
-2 17976646
4 17984980
1 17993314
3 18001648
2 18009982
3 18018316
4 18026650
0 18034984
1 18043318
2 18051652
1 18059986
0 18068320
2 18076654
1 18084988
1 18093322
1 18101656
0 18109990
0 18118324
0 18126658
1 18134992
-2 18143326
2 18151660
0 18159994
-1 18168328
0 18176662
-3 18184996
-3 18193330
1 18201664
1 18209998
-2 18218332
-3 18226666
0 18235000
-2 18243334
1 18251668
-3 18260002
-1 18268336
-3 18276670
-2 18285004
0 18293338
1 18301672
-1 18310006
-3 18318340
1 18326674
-3 18335008
1 18343342
-1 18351676
-3 18360010
1 18368344
-1 18376678
0 18385012
0 18393346
1 18401680
-1 18410014
-3 18418348
-1 18426682
-1 18435016
-2 18443350
-2 18451684
-3 18460018
-3 18468352
0 18476686
-2 18485020
0 18493354
-2 18501688
0 18510022
-2 18518356
0 18526690
-3 18535024
-4 18543358
-2 18551692
-6 18560026
0 18568360
-1 18576694
1 18585028
0 18593362
1 18601696
-2 18610030
-3 18618364
-3 18626698
-3 18635032
1 18643366
-2 18651700
0 18660034
-3 18668368
-4 18676702
-3 18685036
-2 18693370
-2 18701704
-3 18710038
-2 18718372
-3 18726706
-3 18735040
0 18743374
-5 18751708
-1 18760042
-5 18768376
-1 18776710
-4 18785044
-2 18793378
-2 18801712
-2 18810046
-4 18818380
-3 18826714
-3 18835048
-3 18843382
-2 18851716
-3 18860050
1 18868384
1 18876718
-3 18885052
-3 18893386
-2 18901720
-3 18910054
-3 18918388
-3 18926722
-2 18935056
-2 18943390
-2 18951724
-4 18960058
-1 18968392
2 18976726
-2 18985060
-1 18993394
-3 19001728
-3 19010062
-1 19018396
-3 19026730
-3 19035064
-1 19043398
-3 19051732
-3 19060066
-3 19068400
-1 19076734
-1 19085068
-3 19093402
-3 19101736
-2 19110070
-3 19118404
-1 19126738
-6 19135072
-3 19143406
-3 19151740
-3 19160074
-4 19168408
-4 19176742
-4 19185076
-1 19193410
0 19201744
-2 19210078
-2 19218412
-2 19226746
-5 19235080
-1 19243414
-4 19251748
-5 19260082
-6 19268416
-4 19276750
-5 19285084
0 19293418
-3 19301752
-3 19310086
-1 19318420
-3 19326754
-3 19335088
-6 19343422
-3 19351756
-3 19360090
-2 19368424
-4 19376758
-1 19385092
-3 19393426
-1 19401760
-6 19410094
-4 19418428
0 19426762
-3 19435096
-1 19443430
-3 19451764
-3 19460098
-2 19468432
-5 19476766
2 19485100
-1 19493434
-1 19501768
-4 19510102
-2 19518436
-3 19526770
-3 19535104
-4 19543438
-3 19551772
-3 19560106
-2 19568440
-2 19576774
-6 19585108
-1 19593442
-1 19601776
-3 19610110
-4 19618444
-3 19626778
-2 19635112
-3 19643446
-1 19651780
-2 19660114
-4 19668448
-3 19676782
-3 19685116
-6 19693450
-4 19701784
-1 19710118
-4 19718452
-2 19726786
-3 19735120
-3 19743454
-2 19751788
-4 19760122
-1 19768456
-4 19776790
-5 19785124
-2 19793458
-2 19801792
0 19810126
-2 19818460
-3 19826794
-2 19835128
0 19843462
-5 19851796
-1 19860130
-3 19868464
-3 19876798
-4 19885132
-2 19893466
-2 19901800
-3 19910134
-3 19918468
-2 19926802
-2 19935136
-2 19943470
-3 19951804
-3 19960138
-3 19968472
-1 19976806
-3 19985140
-2 19993474
-2 20001808
-3 20010142
-4 20018476
-2 20026810
-6 20035144
-2 20043478
-4 20051812
-2 20060146
-4 20068480
-1 20076814
-7 20085148
-1 20093482
-2 20101816
-2 20110150
0 20118484
-3 20126818
-3 20135152
-1 20143486
-1 20151820
-1 20160154
-3 20168488
0 20176822
-6 20185156
0 20193490
-1 20201824
-2 20210158
-3 20218492
-1 20226826
-3 20235160
-3 20243494
-1 20251828
-1 20260162
-2 20268496
-3 20276830
-3 20285164
-3 20293498
-2 20301832
-5 20310166
0 20318500
-3 20326834
-6 20335168
-1 20343502
-5 20351836
-6 20360170
-2 20368504
-2 20376838
-5 20385172
-2 20393506
-3 20401840
-4 20410174
-3 20418508
-6 20426842
-3 20435176
-3 20443510
-1 20451844
-4 20460178
-2 20468512
-3 20476846
-1 20485180
0 20493514
-3 20501848
-3 20510182
-1 20518516
-3 20526850
-3 20535184
-1 20543518
-3 20551852
-3 20560186
1 20568520
-3 20576854
-2 20585188
0 20593522
1 20601856
-2 20610190
-2 20618524
-1 20626858
-4 20635192
-1 20643526
-3 20651860
-3 20660225
-4 20668559
-3 20676893
-3 20685227
1 20693561
-1 20701895
-3 20710229
-3 20718563
-2 20726897
-3 20735231
-4 20743565
-2 20751899
0 20760233
-4 20768567
-3 20776901
-3 20785235
-3 20793569
-3 20801903
-1 20810237
-2 20818571
-3 20826905
-3 20835239
-1 20843573
0 20851907
-1 20860241
